Quantità,Nome File,Nome della famiglia,ID,Nome del tipo,Stato
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687553,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687554,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687555,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687563,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687564,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687565,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687566,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687567,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687577,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687578,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687579,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687580,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687581,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687591,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687592,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687593,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687594,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687595,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687609,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687610,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687611,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687612,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687613,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687623,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687624,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687625,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687626,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687627,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687635,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687636,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB650,INC_TelST_TS.AC_HE:HEB650,687637,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687638,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687639,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687876,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687877,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687878,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,687974,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688090,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688099,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688108,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688163,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688164,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688165,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688166,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688217,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688218,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688219,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688220,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688229,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688230,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688231,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688232,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688243,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688244,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688245,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688246,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688255,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688256,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688257,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688258,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688269,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688270,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688271,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688272,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688281,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688282,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688283,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688284,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688295,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688296,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688297,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688298,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688307,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688308,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688309,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688310,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688325,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688326,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688327,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688328,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688337,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688338,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688339,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688340,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688376,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688411,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,688675,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,688715,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,688744,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,688781,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,688906,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689060,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689133,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689134,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689135,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689136,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689137,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689237,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689301,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689352,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689619,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689737,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689840,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689841,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689937,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689938,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689939,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689940,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689941,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689942,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689943,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689944,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689945,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689946,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689947,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689959,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689960,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689961,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689962,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689963,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689964,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689965,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689966,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689967,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689968,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689969,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689979,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689980,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689981,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689982,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689983,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689984,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689985,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689986,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689987,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689988,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,689989,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,689999,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690000,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690001,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690002,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,690003,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690004,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690005,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690006,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690007,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690008,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,690009,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690019,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690020,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690021,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690022,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,690023,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690024,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690025,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690026,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690027,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690028,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,690029,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690039,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690040,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690041,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690042,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEB500,INC_TelST_TS.AC_HE:HEB500,690043,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690044,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690045,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690046,0
1,9nnn_J.002_028_PE_ST_M3_01_00,INC_TelST_TS.AC_HE:HEA320,INC_TelST_TS.AC_HE:HEA320,690047,0
