Quantità,Nome File,Nome della famiglia,ID,Nome del tipo,Stato
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,786080,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,786529,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,787064,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,787261,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,787803,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,787967,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,844105,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x270_MoloP1SoloCopertine,890681,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x270_MoloP1SoloCopertine,927383,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,964103,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,965946,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,966729,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,967345,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_ALL_60x250_AvancorpoP1,970010,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,974595,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,974727,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Gre_1000x3000_FacciataVentilataGres,987270,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,988639,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,990572,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,990649,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,991074,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,991265,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,991462,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,992927,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,993002,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,993048,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,993544,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,993619,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPTBussola,993665,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPT,997142,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPT,997377,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPT,1001963,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_MoloPT,1002160,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_AvancorpoPT,1002855,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_AvancorpoPT,1004533,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Met_1000x3000_FacciataVentilataLamiera,1019076,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Met_1000x3000_FacciataVentilataLamiera,1019643,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Met_1000x3000_FacciataVentilataLamiera,1019976,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFV_MON_Met_1000x3000_FacciataVentilataLamiera,1020817,RAINSCREEN,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1023275,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1023739,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1024176,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1027402,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1028471,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,Facciata continua:FA_SFC_MON_All_60x250_Collegamenti,1029862,STICKSYSTEMS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,840230,FA_POR_BAT_Vet_2A_Simmetrica:FA_POR_BAT_Vet_2A_Simmetrica_US,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,840239,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,840240,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,840255,FA_POR_BAT_Vet_2A_Simmetrica:FA_POR_BAT_Vet_2A_Simmetrica_US,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,839117,FA_POR_BAT_Vet_2A_Simmetrica:FA_POR_BAT_Vet_2A_Simmetrica_US,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,839131,FA_POR_BAT_Vet_2A_Simmetrica:FA_POR_BAT_Vet_2A_Simmetrica_US,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,839140,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,839141,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,839156,FA_POR_BAT_Vet_2A_Simmetrica:FA_POR_BAT_Vet_2A_Simmetrica_US,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,991008,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,816205,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,848110,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,848111,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,990641,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,990642,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,1015301,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,991144,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,992981,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,992982,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,993598,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,993599,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,1000997,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,1001000,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,,1001004,FA_POR_SCO_Vet_2A_4LuciUS:FA_POR_SCO_Vet_2A_4LuciUS,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,723500,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,737987,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726906,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726905,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726904,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726903,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726902,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726901,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726900,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726899,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726898,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726897,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726896,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726895,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726894,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726893,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726892,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726890,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726841,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726840,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726839,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726838,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726837,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726836,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726835,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726834,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726833,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726832,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726831,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726830,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726829,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726828,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726827,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726826,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726825,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726774,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726773,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726772,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726771,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726770,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726769,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726768,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726767,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726766,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726765,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726764,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726763,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726762,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726761,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726760,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726759,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726758,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726709,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726708,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726707,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726706,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726705,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726704,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726703,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726702,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726701,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726700,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726699,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
1,9nnn_J.002_028_PE_FA_M3_01_00,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,726698,FA_PAF_CHI_All_InferioreCS:FA_PAF_CHI_All_InferioreCSMolo,1
