Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,734167,Oggetto conforme.,0.0,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,734234,Oggetto conforme.,0.0,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,734316,Oggetto conforme.,0.29999999999999999,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,734481,Oggetto conforme.,0.29999999999999999,1
Porte,AR_ POR_BAT_Vet_2A_Simmetrica,734528,Oggetto conforme.,0.29999999999999999,1
Porte,AR_POR_BAT_Acc_2A_ManiglioneAntipanico,734574,Oggetto conforme.,0.29999999999999999,1
Porte,AR_POR_BAT_Acc_1A_EI60,734719,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734751,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734767,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734811,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734877,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734903,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,734941,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,736089,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI30,737325,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,737719,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,737743,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Leg_1A,737785,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,737817,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,750741,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,755577,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,755613,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Leg_1A,755895,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Leg_1A,755955,Oggetto conforme.,0.0,1
Porte,AR_ POR_SCO_All_4A_Simmetrica con due ante fisse,770248,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1051091,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1054157,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_ImbotteGate,1104120,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_ImbotteGate,1116763,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1156760,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_2A_ManiglioneAntipanico,1162017,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_2A_ManiglioneAntipanico,1186112,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,1186299,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_EI60,1186367,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1251814,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Leg_1A,1288999,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1461753,Oggetto conforme.,0.0,1
Porte,AR_POR_BAT_Acc_1A_ManiglioneAntipanico,1461755,Oggetto conforme.,0.0,1
Porte,AR_POR_SCO_Leg_1A_Normale,1508358,Oggetto conforme.,0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1739204,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1739205,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1739206,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1739207,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1739208,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1739209,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1739210,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1739211,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1739212,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1739213,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1739214,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1739215,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1739216,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1739217,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1756835,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1756836,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1756837,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1756838,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1756839,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1756840,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1756841,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1756871,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1756872,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1756873,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1756874,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1756875,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1756876,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1756877,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1756912,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1756913,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1756914,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1756915,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1756916,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1756917,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1756918,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1757267,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1757268,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1757269,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1757270,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1757271,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1757272,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1757273,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1757274,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1757275,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1757276,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1757277,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1757278,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1757279,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1757280,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1757281,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1757282,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1757283,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1757284,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1757285,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1757286,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1757287,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1757288,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1757289,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1757290,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1757291,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1757292,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1757293,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1757294,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1757295,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1757296,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1757297,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1757298,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1757299,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1757300,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1757301,Oggetto conforme.,-0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboTriplo,1762692,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboSingolo,1762693,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboTriplo,1764042,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboSingolo,1764043,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboTriplo,1764395,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboSingolo,1764396,Oggetto conforme.,0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1764554,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1764555,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764556,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764557,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764558,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1764559,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764560,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1764561,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1764562,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764563,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764564,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764565,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1764566,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764567,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1764568,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1764569,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764570,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764571,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764572,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1764573,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764574,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1764731,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1764732,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764733,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764734,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764735,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1764736,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764737,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1764738,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1764739,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764740,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764741,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764742,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1764743,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764744,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1764745,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1764746,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1764747,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1764748,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1764749,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1764750,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1764751,Oggetto conforme.,-0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1765012,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1765998,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1766352,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1766353,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WCBaby,1766435,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboFasciatoio,1766436,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1770187,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WCDisabili,1770405,Oggetto conforme.,0.0,1
Arredi,AR_ARR_ARR_ManiglioniDisabili,1770406,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WCDisabili,1774498,Oggetto conforme.,0.0,1
Arredi,AR_ARR_ARR_ManiglioniDisabili,1774499,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WCDisabili,1777604,Oggetto conforme.,0.0,1
Arredi,AR_ARR_ARR_ManiglioniDisabili,1777605,Oggetto conforme.,0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1778175,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1778176,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1778177,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1778178,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1778179,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1778180,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1778181,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1778182,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1778183,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1778184,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1778185,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1778186,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1778187,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1778188,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Chiuso,1778293,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Chiuso,1778294,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1778296,Oggetto conforme.,1.7,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1782658,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1782659,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1782660,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1782661,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1782662,Offset Negativo.,-0.070000000000000007,0
Arredi,AR_ARR_ARR_PortaRotolo,1782663,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1782664,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1782665,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1782666,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1782667,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1782668,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1782669,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1782670,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1782671,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Chiuso,1782672,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Chiuso,1782673,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1782675,Oggetto conforme.,1.7,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1783622,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1783623,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1783624,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1783625,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1783626,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1783627,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1783628,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1783629,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1783630,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1783631,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1783632,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1783633,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1783634,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1783635,Oggetto conforme.,-0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1783638,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1783639,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_Orinatoio,1783640,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboTriplo,1783933,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboSingolo,1783975,Oggetto conforme.,0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1784580,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1784581,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1784582,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1784583,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1784584,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1784585,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1784586,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1784587,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1784588,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1784589,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1784590,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1784591,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1784592,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1784593,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1784942,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1784943,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1784944,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1784945,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1784946,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1784947,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1784948,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1784949,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1784950,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1784951,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1784952,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1784953,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1784954,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1784955,Oggetto conforme.,-0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboTriplo,1785393,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_LavaboSingolo,1785394,Oggetto conforme.,0.0,1
Apparecchi idraulici,IM_DIS_AID_SAN_WCDisabili,1786025,Oggetto conforme.,0.0,1
Arredi,AR_ARR_ARR_ManiglioniDisabili,1786026,Oggetto conforme.,0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWC,1786566,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_divisoriobox,1786567,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1786568,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1786569,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1786570,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1786571,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1786572,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_BoxWc_Laterale,1786573,Oggetto conforme.,0.0,1
Arredi fissi,AR_ARR_ARR_Divisoriobox_Laterale,1786574,Oggetto conforme.,-0.0,1
Sistemi di arredo,AR_ARR_ARR_ModuloWc,1786575,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_GancioAppendino,1786576,Oggetto conforme.,1.7,1
Apparecchi idraulici,IM_DIS_AID_SAN_WC,1786577,Oggetto conforme.,-0.0,1
Arredi,AR_ARR_ARR_PortaRotolo,1786578,Offset Negativo.,-0.080000000000000002,0
Arredi,AR_ARR_ARR_Scopino,1786579,Oggetto conforme.,-0.0,1
